publishedDate,title,image,site,text,url,symbol,similarity_score,sentiment_score,sentiment_class,confidence,relevance,impact_length,importance,uniqueness
2025-02-05 17:05:05,"U.S. Dollar Retreats As Treasury Yields Pull Back: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-retreats-as-treasury-yields-pull-back-analysis-20250205.jpg,fxempire.com,U.S. dollar is moving lower as traders react to ADP Employment Change and ISM Services PMI reports.,https://www.fxempire.com/forecasts/article/u-s-dollar-retreats-as-treasury-yields-pull-back-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1495698,EURUSD,0.0,0.6,1.0,0.8,0.9,day,0.7,
2025-02-05 20:20:00,US Dollar Forecast: EUR/USD Snaps Back Ahead of January Low,https://images.financialmodelingprep.com/news/us-dollar-forecast-eurusd-snaps-back-ahead-of-january-20250205.jpg,forex.com,EUR/USD snaps back ahead of the January low (1.0178) to extend the rebound from the weekly low (1.0211).,https://www.forex.com/en-us/news-and-analysis/us-dollar-forecast-eurusd-snaps-back-ahead-of-january-low-02-05-2025/,EURUSD,0.2,0.1,1.0,0.6,0.8,day,0.3,
2025-02-05 23:36:22,EUR/USD stuck on familiar technical levels during midweek lull,https://images.financialmodelingprep.com/news/eurusd-stuck-on-familiar-technical-levels-during-midweek-lull-20250205.jpg,fxstreet.com,"EUR/USD dragged its feet on Wednesday, finding some topside bidding action as a broad-market recovery in risk appetite keeps bids behind the US Dollar under pressure. The Euro is struggling to find its feet after snapping a six-day losing streak, and EUR/USD remains hobbled by the 1.0400 handle.",https://www.fxstreet.com/news/eur-usd-stuck-on-familiar-technical-levels-during-midweek-lull-202502052336,EURUSD,0.0,-0.2,-1.0,0.6,0.8,day,0.3,
2025-02-06 05:06:16,EUR/USD holds losses below 1.0400 ahead of Eurozone Retail Sales data,https://images.financialmodelingprep.com/news/eurusd-holds-losses-below-10400-ahead-of-eurozone-retail-20250206.jpg,fxstreet.com,"EUR/USD depreciates after two days of gains, trading around 1.0390 during the Asian session on Thursday. Traders await Eurozone Retail Sales data scheduled to be released later in the day.",https://www.fxstreet.com/news/eur-usd-holds-losses-below-10400-ahead-of-eurozone-retail-sales-data-202502060506,EURUSD,0.0,-0.3,-1.0,0.7,0.9,day,0.5,
2025-02-06 08:05:51,"US Dollar Forecast: ADP Jobs Data Lifts DXY, GBP/USD and EUR/USD Outlook",https://images.financialmodelingprep.com/news/us-dollar-forecast-adp-jobs-data-lifts-dxy-gbpusd-20250206.jpg,fxempire.com,"US Dollar gains after ADP jobs data beats forecasts, while ISM PMI misses expectations. How will GBP/USD and EUR/USD react?",https://www.fxempire.com/forecasts/article/us-dollar-forecast-adp-jobs-data-lifts-dxy-gbp-usd-and-eur-usd-outlook-1495784,EURUSD,0.0,-0.3,-1.0,0.7,0.8,day,0.5,
2025-02-06 08:32:59,EUR/USD: Likely to trade between 1.0360 and 1.0430 – UOB Group,https://images.financialmodelingprep.com/news/eurusd-likely-to-trade-between-10360-and-10430-uob-20250206.jpg,fxstreet.com,"Instead of continuing to rise, Euro (EUR) is likely to trade between 1.0360 and 1.0430. In the longer run, outlook is unclear; EUR could trade in a broad range of 1.0250/1.0490 for the time being, UOB Group's FX analysts Quek Ser Leang and Peter Chia note.",https://www.fxstreet.com/news/eur-usd-likely-to-trade-between-10360-and-10430-uob-group-202502060832,EURUSD,0.0,0.0,0.0,0.5,1.0,week,0.5,
2025-02-06 10:41:07,EUR/USD declines as US Dollar gains ground ahead of US NFP,https://images.financialmodelingprep.com/news/eurusd-declines-as-us-dollar-gains-ground-ahead-of-20250206.jpg,fxstreet.com,EUR/USD corrects to near 1.0360 in Thursday's European session. The major currency pair drops as the US Dollar (USD) gains ground after a sharp downside move in the last three trading days.,https://www.fxstreet.com/news/eur-usd-declines-as-us-dollar-gains-ground-ahead-of-us-nfp-202502061041,EURUSD,0.0,-0.6,-1.0,0.8,1.0,day,0.7,
2025-02-06 13:34:52,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Recovers a Bit Against Multiple Currencies",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-recovers-a-20250206.jpg,fxempire.com,"The US Dollar has shown signs of life again in early Thursday trading, as traders will be cautious about being overly exposed to the bounce from several currencies ahead of the Non-Farm Payroll announcement.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-recovers-a-bit-against-multiple-currencies-1495921,EURUSD,0.2,-0.3,-1.0,0.6,0.5,day,0.4,
2025-02-06 13:41:32,EUR/USD: Ignores stronger German Factory Orders data – Scotiabank,https://images.financialmodelingprep.com/news/eurusd-ignores-stronger-german-factory-orders-data-scotiabank-20250206.jpg,fxstreet.com,"German Factory Orders data for December rose a solid 6.9% in the month, versus expectations for a 2.0% gain, Scotiabank's Chief FX Strategist Shaun Osborne notes.  ",https://www.fxstreet.com/news/eur-usd-ignores-stronger-german-factory-orders-data-scotiabank-202502061341,EURUSD,-0.2,0.3,1.0,0.7,0.8,day,0.5,
2025-02-06 13:50:20,EUR/USD – 06.02.2025,https://images.financialmodelingprep.com/news/eurusd-06022025-20250206.jpg,orbex.com,The Euro passed above the 1.0350-60 resistance as our target still stands toward 1.0610-30. Intraday support zone starts from 1.0350-60.,https://www.orbex.com/blog/en/2025/02/eur-usd-06-02-2025-2,EURUSD,0.0,0.7,1.0,0.8,1.0,week,0.6,
2025-02-06 16:08:00,EUR/USD Price Analysis: Bulls pause as pair retreats toward 20-day SMA,https://images.financialmodelingprep.com/news/eurusd-price-analysis-bulls-pause-as-pair-retreats-toward-20250206.jpg,fxstreet.com,"The EUR/USD pair pulled back on Thursday, declining by 0.45% to 1.0370 as bullish momentum faded. After climbing above the 20-day Simple Moving Average (SMA) at the start of the week, the pair now faces renewed bearish pressure, with sellers attempting to push it back toward this key support level.",https://www.fxstreet.com/news/eur-usd-price-analysis-bulls-pause-as-pair-retreats-toward-20-day-sma-202502061608,EURUSD,-0.2,-0.45,-1.0,0.8,1.0,day,0.6,
2025-02-06 16:42:21,"U.S. Dollar Rebounds: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-rebounds-analysis-for-eurusd-gbpusd-usdcad-usdjpy-20250206.jpg,fxempire.com,"U.S. dollar gained ground, supported by rising Treasury yields.",https://www.fxempire.com/forecasts/article/u-s-dollar-rebounds-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-4-1496006,EURUSD,0.2,-0.6,-1.0,0.8,0.9,week,0.7,
2025-02-06 18:06:00,EUR/USD Forecast: Bullish Momentum Loses Ground Ahead of NFP Release,https://images.financialmodelingprep.com/news/eurusd-forecast-bullish-momentum-loses-ground-ahead-of-nfp-20250206.jpg,forex.com,The EUR/USD has dropped nearly 1% from yesterday's high of 1.04427. This decline is primarily due to the market adopting a defensive stance in favor of the U.S. dollar ahead of the upcoming Non-Farm Payrolls (NFP) report in the United States.,https://www.forex.com/en-us/news-and-analysis/eurusd-forecast-bullish-momentum-loses-ground-ahead-of-nfp-release/,EURUSD,0.0,-0.5,-1.0,0.8,1.0,day,0.7,
2025-02-06 19:13:00,Euro Short-term Outlook: EUR/USD Poised for February Breakout,https://images.financialmodelingprep.com/news/euro-shortterm-outlook-eurusd-poised-for-february-breakout-20250206.jpg,forex.com,Euro defended the 1.02-handle again this week with a rebound off trend support threatening a larger recovery. Battlelines drawn on the EUR/USD technical charts into NFP.,https://www.forex.com/en-us/news-and-analysis/euro-short-term-outlook-eur-usd-poised-for-february-breakout-2-6-2025/,EURUSD,-0.2,0.3,1.0,0.7,1.0,week,0.5,
2025-02-07 00:08:59,EUR/USD hobbles into another NFP Friday,https://images.financialmodelingprep.com/news/eurusd-hobbles-into-another-nfp-friday-20250206.jpg,fxstreet.com,"EUR/USD churned some chart paper on Thursday, testing to the low side but wrapped up the day remaining stubbornly stuck near the 1.0400 handle. Euro bidders were entirely uninspired by Pan-EU Retail Sales figures that came in exactly as expected.",https://www.fxstreet.com/news/eur-usd-hobbles-into-another-nfp-friday-202502070008,EURUSD,0.0,0.0,0.0,0.5,0.8,day,0.3,
2025-02-07 05:00:31,EUR/USD weakens below 1.0400 as traders await US NFP release,https://images.financialmodelingprep.com/news/eurusd-weakens-below-10400-as-traders-await-us-nfp-20250207.jpg,fxstreet.com,EUR/USD weakens below 1.0400 as traders await US NFP release,https://www.fxstreet.com/news/eur-usd-weakens-below-10400-as-traders-await-us-nfp-release-202502070500,EURUSD,0.0,-0.3,-1.0,0.7,0.9,day,0.5,
2025-02-07 07:35:39,US Dollar Forecast: Will Strong Jobs Data Lift USD? GBP/USD and EUR/USD Outlook,https://images.financialmodelingprep.com/news/us-dollar-forecast-will-strong-jobs-data-lift-usd-20250207.jpg,fxempire.com,US jobs report in focus—can a strong payroll print extend USD's rally? Watch key levels for GBP/USD and EUR/USD price action.,https://www.fxempire.com/forecasts/article/us-dollar-forecast-will-strong-jobs-data-lift-usd-gbp-usd-and-eur-usd-outlook-1496089,EURUSD,0.0,-0.3,-1.0,0.6,0.8,week,0.5,
2025-02-07 08:01:00,"EURUSD, Dow Forecast: NFP, CPI, and Trump Policies",https://images.financialmodelingprep.com/news/eurusd-dow-forecast-nfp-cpi-and-trump-policies-20250207.jpg,forex.com,"Following stronger-than-expected earnings from Amazon on Thursday, the Dow climbed back towards the 45,000 zone but failed to break through, marking the seventh consecutive rejection at this key resistance on the daily chart. Trump's policies, combined with China's AI rivalry, continue to weigh on the markets, keeping haven assets in demand and preventing US indices from reaching new highs.",https://www.forex.com/en-us/news-and-analysis/eurusd-dow-forecast-nfp-cpi-and-trump-policies/,EURUSD,0.3,-0.2,-1.0,0.6,0.5,week,0.4,2.0
2025-02-07 09:35:25,EUR/USD: Price movements are likely part of a range trading phase – UOB Group,https://images.financialmodelingprep.com/news/eurusd-price-movements-are-likely-part-of-a-range-20250207.jpg,fxstreet.com,"Current price movements are likely part of a range trading phase, probably between 1.0355 and 1.0415. In the longer run, outlook is unclear; EUR could trade in a broad range of 1.0250/1.0490 for the time being, UOB Group's FX analysts Quek Ser Leang and Peter Chia note.",https://www.fxstreet.com/news/eur-usd-price-movements-are-likely-part-of-a-range-trading-phase-uob-group-202502070935,EURUSD,0.0,0.0,0.0,0.5,1.0,week,0.5,
2025-02-07 09:53:36,EUR/USD wobbles ahead of US NFP report,https://images.financialmodelingprep.com/news/eurusd-wobbles-ahead-of-us-nfp-report-20250207.jpg,fxstreet.com,"EUR/USD steadies in a tight range around 1.0400 in Friday's European session as the US Dollar (USD) trades cautiously ahead of the United States (US) Nonfarm Payrolls (NFP) data for January, which will be published at 13:30 GMT. The US Dollar Index (DXY), which tracks the Greenback's value against six major currencies, ticks lower to near 107.60.",https://www.fxstreet.com/news/eur-usd-wobbles-ahead-of-us-nfp-report-202502070953,EURUSD,0.0,0.0,0.0,0.5,1.0,day,0.5,
2025-02-07 14:07:23,EUR/USD –07.02.2025,https://images.financialmodelingprep.com/news/eurusd-07022025-20250207.jpg,orbex.com,As we advised this week Euro managed to pass above 1.0350-60 resistance while our target still toward 1.0610-30 Intraday support zone starting from 1.0350-60 Below 1.0350 more drop may hit the market while support 1.0175 may keep the uptrend ongoing Below 1.0175 more drop will be expected toward 1.0075 and maybe 1.0000 SUPPORT RESISTANCE LEVEL1 1.0350-60 […],https://www.orbex.com/blog/en/2025/02/eur-usd-07-02-2025,EURUSD,0.0,0.0,0.0,0.5,1.0,day,0.5,
2025-02-07 14:57:38,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Mixed After NFP",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-mixed-after-20250207.jpg,fxempire.com,"The US dollar is a bit noisy after the Non-Farm Payroll announcement in the United States came out with a lower headline number, but stronger and more hawkish internals.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-mixed-after-nfp-1496194,EURUSD,0.0,0.1,1.0,0.6,0.5,day,0.3,
2025-02-07 17:18:39,"U.S. Dollar Gains Ground As Inflation Expectations Increase: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-gains-ground-as-inflation-expectations-increase-analysis-20250207.jpg,fxempire.com,U.S. dollar moved higher as traders focused on the significant increase in year-ahead inflation expectations.,https://www.fxempire.com/forecasts/article/u-s-dollar-gains-ground-as-inflation-expectations-increase-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1496239,EURUSD,0.2,-0.6,-1.0,0.8,0.9,week,0.7,
2025-02-08 09:01:31,EUR/USD Weekly Outlook,https://images.financialmodelingprep.com/news/eurusd-weekly-outlook-20250208.jpg,actionforex.com,"Despite all the volatility last week, EUR/USD is still bounded in range above 1.0176. Initial bias remains neutral this week and further decline is expected.",https://www.actionforex.com/technical-outlook/eurusd-outlook/585687-eur-usd-weekly-outlook-397/,EURUSD,0.2,-0.3,-1.0,0.6,0.8,week,0.5,
2025-02-09 03:00:00,EUR/USD Forecast: Focus Turns to US Inflation Data in Week Ahead,https://images.financialmodelingprep.com/news/eurusd-forecast-focus-turns-to-us-inflation-data-in-20250208.jpg,forex.com,"With Federal Reserve Chair Jerome Powell's testimony, US CPI data, and key corporate earnings due this week, the EUR/USD forecast remains cautiously bearish.",https://www.forex.com/en-us/news-and-analysis/eur-usd-forecast-focus-turns-to-us-inflation-data-in-week-ahead/,EURUSD,0.0,-0.3,-1.0,0.7,0.9,week,0.8,
2025-02-10 00:58:16,EUR/USD remains subdued around 1.0300 due to fresh Trump tariff threats,https://images.financialmodelingprep.com/news/eurusd-remains-subdued-around-10300-due-to-fresh-trump-20250209.jpg,fxstreet.com,"EUR/USD continues its losing streak for the third consecutive session, trading near 1.0310 during Asian trading hours on Monday. The pair remains under pressure as investors anticipate a widening interest rate gap between the United States (US) and the Eurozone.",https://www.fxstreet.com/news/eur-usd-remains-subdued-around-10300-due-to-fresh-trump-tariff-threats-202502100058,EURUSD,0.7,-0.6,-1.0,0.8,0.9,week,0.7,1.0
2025-02-10 02:58:44,Euro's Gains Restricted: EUR/USD Faces Strong Resistance,https://images.financialmodelingprep.com/news/euros-gains-restricted-eurusd-faces-strong-resistance-20250209.jpg,actionforex.com,"Looking at the 4-hour chart, the pair settled below the 1.0380 level, the 100 simple moving average (red, 4-hour), and the 200 simple moving average (green, 4-hour). The bears pushed the pair below the 50% Fib retracement level of the upward move from the 1.0210 swing low to the 1.0442 high.",https://www.actionforex.com/contributors/technical-analysis/585713-euros-gains-restricted-eur-usd-faces-strong-resistance/,EURUSD,0.2,-0.6,-1.0,0.8,1.0,week,0.7,
2025-02-10 04:42:24,EUR/USD softens to near 1.0300 ahead of ECB's Lagarde speech,https://images.financialmodelingprep.com/news/eurusd-softens-to-near-10300-ahead-of-ecbs-lagarde-20250209.jpg,fxstreet.com,EUR/USD softens to near 1.0300 ahead of ECB's Lagarde speech,https://www.fxstreet.com/news/eur-usd-softens-to-near-10300-ahead-of-ecbs-lagarde-speech-202502100442,EURUSD,0.0,-0.3,-1.0,0.7,1.0,day,0.5,
2025-02-10 07:56:52,EUR/USD rebounds while US Trump's tariffs threats keep it on tenterhooks,https://images.financialmodelingprep.com/news/eurusd-rebounds-while-us-trumps-tariffs-threats-keep-it-20250210.jpg,fxstreet.com,EUR/USD recovers above 1.0300 in Monday's European session after a weak opening around 1.0280. The major currency opened on a weak note as investors rushed to the safe-haven fleet on renewed United States (US) President Donald Trump's tariff fears.,https://www.fxstreet.com/news/eur-usd-rebounds-while-us-trumps-tariffs-threats-keep-it-on-tenterhooks-202502100756,EURUSD,0.8,0.3,1.0,0.8,1.0,week,0.7,2.0
2025-02-10 08:58:06,"US Dollar Forecast: NFP Miss, CPI in Focus This Week– GBP/USD & EUR/USD Outlook",https://images.financialmodelingprep.com/news/us-dollar-forecast-nfp-miss-cpi-in-focus-this-20250210.jpg,fxempire.com,"US Dollar holds steady as traders eye CPI data after NFP miss. Can GBP/USD and EUR/USD sustain gains, or will Fed policy shift market sentiment?",https://www.fxempire.com/forecasts/article/us-dollar-forecast-nfp-miss-cpi-in-focus-this-week-gbp-usd-eur-usd-outlook-1496552,EURUSD,0.0,0.0,0.0,0.5,0.5,week,0.5,
2025-02-10 09:56:22,EUR/USD: To trade in a broad range of 1.0250/1.0490 – UOB Group,https://images.financialmodelingprep.com/news/eurusd-to-trade-in-a-broad-range-of-1025010490-uob-20250210.jpg,fxstreet.com,"Scope for EUR to weaken further; any decline is unlikely to reach the major support at 1.0250. In the longer run, outlook is unclear; EUR could trade in a broad range of 1.0250/1.0490 for the time being, UOB Group's FX analysts Quek Ser Leang and Peter Chia note.",https://www.fxstreet.com/news/eur-usd-to-trade-in-a-broad-range-of-10250-10490-uob-group-202502100956,EURUSD,0.2,-0.3,-1.0,0.7,1.0,week,0.5,
2025-02-10 10:05:25,EUR/USD: Under pressure on the day – OCBC,https://images.financialmodelingprep.com/news/eurusd-under-pressure-on-the-day-ocbc-20250210.jpg,fxstreet.com,"Euro (EUR) continued to trade under pressure on tariff concerns – be it universal tariffs, reciprocal tariffs or tariffs on European autos. EUR was last at 1.0325 levels, OCBC's FX analysts Frances Cheung and Christopher Wong note.",https://www.fxstreet.com/news/eur-usd-under-pressure-on-the-day-ocbc-202502101005,EURUSD,0.9,-0.8,-1.0,0.95,1.0,week,0.85,2.0
2025-02-10 12:57:38,EUR/USD –10.02.2025,https://images.financialmodelingprep.com/news/eurusd-10022025-20250210.jpg,orbex.com,"Euro managed to fell below 1.0350-60 support zone which may add more drop pressure as we advised last week As we see over our previous chart, the break below 1.0350 may push for farther drop toward 1.0200 zone A rebound above 1.0360 may restore strength for farther advance toward 1.0470 and 1.0530 SUPPORT RESISTANCE LEVEL1 […]",https://www.orbex.com/blog/en/2025/02/eur-usd-10-02-2025,EURUSD,0.3,-0.7,-1.0,0.8,1.0,week,0.7,8.0
2025-02-10 13:25:23,EUR/USD trading strategy: how Trump's tariffs changed everything | Trade of the Week February 2025,https://images.financialmodelingprep.com/news/eurusd-trading-strategy-how-trumps-tariffs-changed-everything-trade-20250210.jpg,youtube.com,"After a challenging January, we analyse a potential EUR/USD long position following Trump's new steel tariffs announcement. Learn why risking 2% per trade is crucial for portfolio management, and discover our technical analysis for key entry points, stop-loss levels and profit targets in this major forex pair.",https://www.youtube.com/watch?v=tb3nptd0vKQ,EURUSD,0.9,-0.6,-1.0,0.8,1.0,month,0.7,2.0
2025-02-10 13:36:52,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Mixed",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-mixed-20250210.jpg,fxempire.com,"The US dollar has been a bit back and forth against the major currencies in the early hours of Monday morning. At this point, there is nothing to suggest that the trend is changing though.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-mixed-1496657,EURUSD,0.2,0.0,0.0,0.5,0.5,day,0.3,
2025-02-10 16:54:25,"U.S. Dollar Moves Higher At The Start Of The Week: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-moves-higher-at-the-start-of-the-20250210.jpg,fxempire.com,Donald Trump's plans to impose 25% tariffs on aluminum and steel imports provide support to the American currency.,https://www.fxempire.com/forecasts/article/u-s-dollar-moves-higher-at-the-start-of-the-week-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1496705,EURUSD,0.8,-0.6,-1.0,0.8,0.7,month,0.7,2.0
2025-02-10 19:45:00,"USD into a Big Week with Powell and CPI: EUR/USD, USD/JPY",https://images.financialmodelingprep.com/news/usd-into-a-big-week-with-powell-and-cpi-20250210.jpg,forex.com,"It's a big week for the U.S. Dollar, and the CPI release on Wednesday morning is an obvious item. That data point has had a large impact on USD/JPY, helping to drive three different bearish reversals in the past couple years along with the 151.95 breakout last April, and it's on display this week.",https://www.forex.com/en-us/news-and-analysis/usd-into-a-big-week-powell-cpi-eurusd-usdjpy-21025/,EURUSD,0.0,0.0,0.0,0.5,0.5,week,0.5,
2025-02-10 21:33:08,Eurozone to shrug off Trump steel and aluminium tariffs? EUR/USD forecast to 1.08,https://images.financialmodelingprep.com/news/eurozone-to-shrug-off-trump-steel-and-aluminium-tariffs-eurusd-20250210.jpg,forexlive.com,"Morgan Stanley saiy the euro may gain strength against the dollar if the EU manages to avoid heavy tariffs from Trump. They anticipated that in late 2025, the U.S. will introduce gradual and targeted tariffs on the EU, following the reinstatement of Section 232 tariffs on steel and aluminum.",https://www.forexlive.com/news/eurozone-to-shrug-off-trump-steel-and-aluminium-tariffs-eurusd-forecast-to-108-20250210/,EURUSD,0.8,0.6,1.0,0.8,0.9,month,0.7,2.0
2025-02-10 23:43:46,EUR/USD slips into a third straight loss as tariff concerns weigh,https://images.financialmodelingprep.com/news/eurusd-slips-into-a-third-straight-loss-as-tariff-20250210.jpg,fxstreet.com,"EUR/USD declined around one-third of one percent on Monday, falling back into the 1.0300 handle as market sentiment takes a knee. Investors are awaiting clearer signals from central bank policymakers, but a fresh batch of executive orders from US President Donald Trump regarding tariffs make the outlook murkier.",https://www.fxstreet.com/news/eur-usd-slips-into-a-third-straight-loss-as-tariff-concerns-weigh-202502102342,EURUSD,0.9,-0.3,-1.0,0.8,1.0,week,0.7,2.0
2025-02-11 12:00:00,EUR/USD forecast: Euro rebounds but pressure remains amid tariff threats,https://images.financialmodelingprep.com/news/eurusd-forecast-euro-rebounds-but-pressure-remains-amid-tariff-20250211.jpg,forex.com,"The US dollar weakened slightly against most major currencies except the yen, though the overarching trend for the greenback retains a modestly bullish bias. The EUR/USD forecast is thus still modestly bearish, even if the pair has shown a slight rebound from around the 1.0300 handle.",https://www.forex.com/en-us/news-and-analysis/eur-usd-forecast-euro-rebounds-but-pressure-remains-amid-tariff-threats/,EURUSD,0.8,-0.3,-1.0,0.7,1.0,week,0.6,
2025-02-11 13:44:47,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Mixed in Early Trading",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-mixed-in-20250211.jpg,fxempire.com,"The US dollar is somewhat choppy and mixed in the early hours of Tuesday, but at this point in time it is still by far the strongest currency that I follow.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-mixed-in-early-trading-1496934,EURUSD,0.3,-0.2,-1.0,0.6,0.5,day,0.4,
2025-02-11 16:05:21,EUR/USD Price Analysis: Bulls push higher as focus shifts to Powell's testimony,https://images.financialmodelingprep.com/news/eurusd-price-analysis-bulls-push-higher-as-focus-shifts-20250211.jpg,fxstreet.com,"EUR/USD continued its upward trajectory on Tuesday, gaining 0.30% to trade at 1.0335 as buyers extended their control above the 20-day Simple Moving Average (SMA). The pair's technical outlook appears increasingly constructive, though the upcoming testimony by Federal Reserve Chair Jerome Powell may introduce fresh volatility.",https://www.fxstreet.com/news/eur-usd-price-analysis-bulls-push-higher-as-focus-shifts-to-powells-testimony-202502111605,EURUSD,0.0,0.3,1.0,0.7,1.0,day,0.5,
2025-02-11 16:15:00,EUR/USD Recovers as Chair Powell Remains Willing to Adjust Policy,https://images.financialmodelingprep.com/news/eurusd-recovers-as-chair-powell-remains-willing-to-adjust-20250211.jpg,forex.com,EUR/USD retraces the decline from the start of the week as Federal Reserve Chairman Jerome Powell reiterates that ‘we do not need to be in a hurry to adjust our policy stance.',https://www.forex.com/en-us/news-and-analysis/eurusd-recovers-as-chair-powell-remains-willing-to-adjust-policy-02-11-2025/,EURUSD,-0.2,0.3,1.0,0.7,0.8,week,0.5,
2025-02-11 16:38:51,"U.S. Dollar Pulls Back As Traders Focus On Powell's Testimony: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-pulls-back-as-traders-focus-on-powells-20250211.jpg,fxempire.com,U.S. Dollar Index is heading towards the 108.00 level.,https://www.fxempire.com/forecasts/article/u-s-dollar-pulls-back-as-traders-focus-on-powells-testimony-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1497013,EURUSD,0.2,0.3,1.0,0.6,0.8,week,0.5,
2025-02-11 23:16:06,EUR/USD gains ground as markets look higher,https://images.financialmodelingprep.com/news/eurusd-gains-ground-as-markets-look-higher-20250211.jpg,fxstreet.com,"EUR/USD snapped a three-day losing streak, recovering ground and rebounding to just north of 1.0350 as broad-market flows reversed out of the safe haven Greenback and investor sentiment broadly rebounded. Investors are shrugging off US President Donald Trump's latest tariff threats, and Federal Reserve (Fed) Chair Jerome Powell reiterated the Fed's dedication to following a data-dependent approach in the face of volatile, inconsistent trade policy messaging from the Trump administration.",https://www.fxstreet.com/news/eur-usd-gains-ground-as-markets-look-higher-202502112316,EURUSD,-0.3,0.6,1.0,0.8,1.0,week,0.7,2.0
2025-02-12 04:51:39,"EUR/USD remains above 1.0350, downside seems possible due to reciprocal tariff threats",https://images.financialmodelingprep.com/news/eurusd-remains-above-10350-downside-seems-possible-due-to-20250211.jpg,fxstreet.com,"EUR/USD remains steady around 1.0360 during Asian trading hours on Wednesday after gaining in the previous session. The pair could depreciate as US President Donald Trump's administration is advancing a plan for reciprocal tariffs through executive action, bypassing Congress.",https://www.fxstreet.com/news/eur-usd-remains-above-10350-downside-seems-possible-due-to-reciprocal-tariff-threats-202502120451,EURUSD,0.8,-0.6,-1.0,0.8,1.0,month,0.7,3.0
2025-02-12 07:05:07,US Dollar Forecast: Can CPI Data Fuel a DXY Rally? – GBP/USD and EUR/USD Outlook,https://images.financialmodelingprep.com/news/us-dollar-forecast-can-cpi-data-fuel-a-dxy-20250212.jpg,fxempire.com,"Can the upcoming CPI report shift Fed expectations? US Dollar Index holds firm, with GBP/USD & EUR/USD at key levels.",https://www.fxempire.com/forecasts/article/us-dollar-forecast-can-cpi-data-fuel-a-dxy-rally-gbp-usd-and-eur-usd-outlook-1497137,EURUSD,0.0,0.0,0.0,0.5,0.5,day,0.5,
2025-02-12 08:19:59,EUR/USD: Likely to trade with an upward bias – UOB Group,https://images.financialmodelingprep.com/news/eurusd-likely-to-trade-with-an-upward-bias-uob-20250212.jpg,fxstreet.com,"Euro (EUR) is likely to trade with an upward bias; a clear break above 1.0405 appears unlikely. In the longer run, outlook remains unclear; price movements are likely to stay within a 1.0250/1.0450 range for now, UOB Group's FX analysts Quek Ser Leang and Peter Chia note.",https://www.fxstreet.com/news/eur-usd-likely-to-trade-with-an-upward-bias-uob-group-202502120819,EURUSD,0.2,0.3,1.0,0.7,1.0,week,0.5,
2025-02-12 09:44:42,EUR/USD stays firm ahead of US CPI,https://images.financialmodelingprep.com/news/eurusd-stays-firm-ahead-of-us-cpi-20250212.jpg,fxstreet.com,"EUR/USD moves higher to near 1.0380 in Wednesday's European session ahead of the United States (US) Consumer Price Index (CPI) data for January, which will be published at 13:30 GMT. ",https://www.fxstreet.com/news/eur-usd-stays-firm-ahead-of-us-cpi-202502120944,EURUSD,0.0,0.2,1.0,0.7,0.9,day,0.8,
2025-02-12 13:00:35,EUR/USD –12.02.2025,https://images.financialmodelingprep.com/news/eurusd-12022025-20250212.jpg,orbex.com,"With the market focusing on US Inflation figures, the Euro moved back above the resistance of 1.0360 which gives an indication of another advance. However, and as we see over the chart, prices face Intraday resistance around 1.0440-60, where as long as the market holds below it, a chance for some a correction could hit […]",https://www.orbex.com/blog/en/2025/02/eur-usd-12-02-2025,EURUSD,0.2,0.3,1.0,0.6,0.8,week,0.5,
